stock_flow,balance_type,instrument,counterparty,series_type,series_id,start,end,n_obs,unit,data_type,frequency,collection_month,file_no
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Securitisers,Original,A3367366V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Other financial corporations,Original,A3365920F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",National general government,Original,A3544994A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",State and local general government,Original,A3363358W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued in Australia held by:",Rest of world,Original,A3369973J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued offshore held by:",Total (Counterparty sectors),Original,A3427565L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,"Bonds, etc. issued offshore held by:",Rest of world,Original,A3372022K,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Total (Counterparty sectors),Original,A3432908X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Central bank,Original,A83749157F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Authorised deposit taking Institutions,Original,A3362830W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Other broad money Institutions,Original,A3373114L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Central borrowing authorities,Original,A83749158J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,National general government,Original,A83749159K,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Derivatives held by:,Rest of world,Original,A3372553W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Short term loans and placements held by:,Total (Counterparty sectors),Original,A3431753X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Short term loans and placements held by:,Authorised deposit taking Institutions,Original,A3361966R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Short term loans and placements held by:,Rest of world,Original,A3371011K,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Total (Counterparty sectors),Original,A3432599F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Private non-financial investment funds,Original,A3369088T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Public non-financial corporations,Original,A83834647T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Authorised deposit taking Institutions,Original,A3363955V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Other broad money Institutions,Original,A3369091F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Pension funds,Original,A3370030X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Life insurance corporations,Original,A3371545C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Non-life insurance corporations,Original,A3373165L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Non-money market financial investment funds,Original,A3364960F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Central borrowing authorities,Original,A3374686L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Securitisers,Original,A3366514T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Other financial corporations,Original,A3363958A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,National general government,Original,A3545140R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,State and local general government,Original,A3360952J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Long term loans and placements held by:,Rest of world,Original,A3373168V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Total (Counterparty sectors),Original,A3429527K,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Private non-financial investment funds,Original,A3366055T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Public non-financial corporations,Original,A83834221J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Authorised deposit taking Institutions,Original,A3370582W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Other broad money Institutions,Original,A3371617C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Pension funds,Original,A3373210L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Life insurance corporations,Original,A3363475J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Non-life insurance corporations,Original,A3369127W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Non-money market financial investment funds,Original,A3361000T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Other financial corporations,Original,A3372673R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,National general government,Original,A3372151F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,State and local general government,Original,A3362953W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Households,Original,A3359383W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Listed shares and other equity held by:,Rest of world,Original,A3364525L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Total (Counterparty sectors),Original,A3425945C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Private non-financial investment funds,Original,A3365041K,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Public non-financial corporations,Original,A83834653L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Central bank,Original,A3606216V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Authorised deposit taking Institutions,Original,A3369145A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Other broad money Institutions,Original,A3367006R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Pension funds,Original,A3373729J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Life insurance corporations,Original,A3359986J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Non-life insurance corporations,Original,A3370090A,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Non-money market financial investment funds,Original,A3368614L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Other financial corporations,Original,A3364543T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,National general government,Original,A85253442W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,State and local general government,Original,A3362038T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Households,Original,A3359413X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Unlisted shares and other equity held by:,Rest of world,Original,A3364033T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Total (Counterparty sectors),Original,A3428711T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Private non-financial investment funds,Original,A3364573F,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Public non-financial corporations,Original,A83834305T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Authorised deposit taking Institutions,Original,A3367492J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Other broad money Institutions,Original,A3365083J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Pension funds,Original,A108322997L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Life insurance corporations,Original,A3371128R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Non-life insurance corporations,Original,A3368635X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Non-money market financial investment funds,Original,A3366580R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Central borrowing authorities,Original,A3358891X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Securitisers,Original,A3544498R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Other financial corporations,Original,A3371131C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,National general government,Original,A3366103X,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,State and local general government,Original,A3544499T,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Households,Original,A3359455W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Amounts outstanding at end of period ,Liabilities,Other accounts payable,Rest of world,Original,A3366583W,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232010.xlsx
Net lending (+) / net borrowing (-) ,,NA,NA,Original,A83822808W,1/09/1988,1/12/2024,146,$ Millions,DERIVED,Quarter,3,5232012.xlsx
Net errors and omissions ,,NA,NA,Original,A83822639V,1/09/1988,1/12/2024,146,$ Millions,DERIVED,Quarter,3,5232012.xlsx
Net transactions during period ,Change in/Net financial position,Total (Counterparty sectors),,Original,A3414294F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,Total financial assets,Total (Counterparty sectors),Original,A3406410C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,Currency accepted by:,Total (Counterparty sectors),Original,A3414231W,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,Currency accepted by:,Central bank,Original,A3545826J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,Deposits accepted by:,Total (Counterparty sectors),Original,A3413409A,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,Deposits accepted by:,Authorised deposit taking Institutions,Original,A3383085X,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,Deposits accepted by:,Rest of world,Original,A3388329X,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,Bills of exchange,Total (Counterparty sectors),Original,A3408744R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,Bills of exchange,Authorised deposit taking Institutions,Original,A3383172W,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,One name paper issued by:,Total (Counterparty sectors),Original,A3414252J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
Net transactions during period ,Assets,One name paper issued by:,Authorised deposit taking Institutions,Original,A3390645T,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232012.xlsx
